case,batch_id,timestamp,t_pct,phase,temp_C,pressure_bar,pH,agitator_rpm,feed_A_Lph,feed_B_Lph
A,A_B039,2026-01-19T12:46:06.603712,55.39568345323741,React,57.240984429808016,0.9522187118907096,6.166334482815448,196.01092574639367,21.49492209329602,18.27698399209009
A,A_B039,2026-01-19T12:52:09.806358,56.115107913669064,React,55.269488774547774,0.9295780268812118,6.247639461109855,188.58208140637464,20.96769517521372,18.92173368640925
A,A_B039,2026-01-19T12:58:13.009003,56.83453237410072,React,54.402704464662534,0.9491933425978211,6.162989395324766,189.6395711350561,20.948438575431478,19.213990511006283
A,A_B039,2026-01-19T13:04:16.211649,57.55395683453237,React,53.40775516387154,0.9599368514958658,6.162697826968337,186.62739762936394,23.11763549859515,18.591617672304924
A,A_B039,2026-01-19T13:10:19.414294,58.273381294964025,React,52.04682018901144,0.9799799838176817,6.228993583915141,192.37199935522736,20.617724064521678,18.86336542825608
A,A_B039,2026-01-19T13:16:22.616940,58.99280575539568,React,50.88263654682157,0.9641274367002408,6.2124129806785415,194.92578253269346,21.41927280500374,19.88339243596874
A,A_B039,2026-01-19T13:22:25.819586,59.71223021582733,React,48.506151371915664,0.9179284841349914,6.189045907172434,190.88299381117488,20.551685608369088,18.41884240819853
A,A_B039,2026-01-19T13:28:29.022231,60.43165467625899,React,49.465600515312154,0.9194220135286758,6.2181875941225515,190.31167738010868,21.275716227116572,17.408837261282535
A,A_B039,2026-01-19T13:34:32.224877,61.15107913669065,React,48.432637076462086,0.9005623929671492,6.202436402201863,188.10149014721154,20.153065166968233,18.945144343371506
A,A_B039,2026-01-19T13:40:35.427523,61.8705035971223,React,46.7642833985109,0.9059439828468309,6.157921341611883,189.07072113870188,20.636710886285154,18.4797435495412
A,A_B039,2026-01-19T13:46:38.630168,62.589928057553955,React,46.75978162851194,0.9114764480823249,6.1215621517624665,187.08070115542054,20.829902514425616,17.127272148133965
A,A_B039,2026-01-19T13:52:41.832814,63.30935251798561,React,46.707597669535005,0.9054366534111781,6.176336795246441,173.18767199958228,19.825217757617985,18.263706903223603
A,A_B039,2026-01-19T13:58:45.035459,64.02877697841727,React,44.779629853314475,0.9382187676915243,6.225645758685083,186.47350594270355,22.20914901895062,17.257332463488954
A,A_B039,2026-01-19T14:04:48.238105,64.74820143884892,React,45.04979635017471,0.884315629654698,6.17984394002385,184.8188598579884,20.710542859643187,17.96578520443595
A,A_B039,2026-01-19T14:10:51.440751,65.46762589928058,Hold,45.0563426426494,0.9002113213099735,6.205942833122113,178.89801886265116,20.0370532595275,18.687806613682966
A,A_B039,2026-01-19T14:16:54.643396,66.18705035971223,Hold,44.626530431552496,0.8669800765413231,6.1969374900683,171.15182731427765,19.67406367802209,17.278689805532693
A,A_B039,2026-01-19T14:22:57.846042,66.90647482014388,Hold,41.04379401523806,0.9001480887417762,6.139657664057259,178.68965391575418,20.198147364423384,17.876599147969397
A,A_B039,2026-01-19T14:29:01.048687,67.62589928057554,Hold,40.49560636859671,0.8725260325797556,6.177098949104673,177.66860941363956,19.258885164188293,16.33293446631576
A,A_B039,2026-01-19T14:35:04.251333,68.34532374100719,Hold,40.58848854191982,0.9068771995752769,6.1986213135774255,173.21476081487518,21.337615381920777,16.004566783852823
A,A_B039,2026-01-19T14:41:07.453979,69.06474820143885,Hold,40.60174747501681,0.8838826423947839,6.162504084384283,174.31218636806588,20.375092269726466,17.976689062214202
A,A_B039,2026-01-19T14:47:10.656624,69.7841726618705,Hold,41.37370470966338,0.8653567954759496,6.173164856414276,176.41687655890647,19.997656358218467,16.805789549078817
A,A_B039,2026-01-19T14:53:13.859270,70.50359712230215,Hold,40.26044647081201,0.8532166676558877,6.193331144407475,180.2606625469115,20.779880424954772,16.863516537076357
A,A_B039,2026-01-19T14:59:17.061915,71.22302158273381,Hold,38.49651809028391,0.8686837005384977,6.180864383744974,169.777703408131,19.53313859690982,17.039382054323088
A,A_B039,2026-01-19T15:05:20.264561,71.94244604316546,Hold,38.71392588944179,0.8857983273078407,6.2067214849347385,169.02525264712006,19.221263308775246,15.90489940566757
A,A_B039,2026-01-19T15:11:23.467207,72.66187050359711,Hold,38.954632095822376,0.8876153128282965,6.182929183718215,162.8755119072728,19.93303077915151,16.59723786868089
A,A_B039,2026-01-19T15:17:26.669852,73.38129496402877,Hold,37.619960245383574,0.8731435449772703,6.138282888125305,162.62931233169655,20.108303367265506,16.394304108322977
A,A_B039,2026-01-19T15:23:29.872498,74.10071942446042,Hold,38.68053212494959,0.8940784631854878,6.147571763912941,162.53966763436762,20.386333258332463,15.108886588338464
A,A_B039,2026-01-19T15:29:33.075144,74.82014388489208,Hold,37.60960794265448,0.8629715188647654,6.1568250372895825,166.23002928407948,18.978251671821255,16.696779644195132
A,A_B039,2026-01-19T15:35:36.277789,75.53956834532374,Hold,37.16023925634605,0.8361630568151996,6.1900587484048435,163.21829953045233,19.68962029323689,16.48389854515463
A,A_B039,2026-01-19T15:41:39.480435,76.2589928057554,Hold,37.67072242484048,0.8846135636625994,6.128777251927393,166.07282917090276,17.848558634839872,14.847782504687725
A,A_B039,2026-01-19T15:47:42.683080,76.97841726618705,Hold,38.72909788536925,0.900277387031906,6.0835076261598555,150.79874865657715,19.177722083300758,15.663640420022675
A,A_B039,2026-01-19T15:53:45.885726,77.6978417266187,Hold,38.7175868991308,0.901209907348238,6.140692678065002,149.8619047469508,20.504785410696407,15.337228007152245
A,A_B039,2026-01-19T15:59:49.088372,78.41726618705036,Hold,38.4853803622172,0.8632583554981188,6.0963783233036475,157.95699212205565,20.67583784287776,16.265895755753565
A,A_B039,2026-01-19T16:05:52.291017,79.13669064748201,Hold,39.232716648898666,0.8758602119689239,6.071751092647043,157.73221849789223,19.202957129264203,14.513845589265774
A,A_B039,2026-01-19T16:11:55.493663,79.85611510791367,Hold,39.19487728598218,0.8963999445054227,6.101963094766923,150.455387185519,19.77455331297868,17.47283951294632
A,A_B039,2026-01-19T16:17:58.696308,80.57553956834532,CoolDown,38.71068525896387,0.8778819169598459,6.121641314074841,132.1375845458845,20.019254497719558,15.163345979213423
A,A_B039,2026-01-19T16:24:01.898954,81.29496402877697,CoolDown,38.673164094309165,0.8908454089168646,6.066406759455673,147.025883352405,20.755667962091078,15.672800840640118
A,A_B039,2026-01-19T16:30:05.101600,82.01438848920863,CoolDown,38.80716102117315,0.8807203910025863,6.089936811847697,151.34197460859755,21.07110069672625,16.02856305787128
A,A_B039,2026-01-19T16:36:08.304245,82.73381294964028,CoolDown,38.678084905698285,0.8775502382314497,6.0872834524799275,146.40234805368908,20.10769892248723,15.04901517229981
A,A_B039,2026-01-19T16:42:11.506891,83.45323741007194,CoolDown,37.15738366977187,0.8830863194406717,6.082836296385732,150.74050462775085,19.81796537800826,15.072019371333456
A,A_B039,2026-01-19T16:48:14.709536,84.17266187050359,CoolDown,39.912782401736436,0.9137200360745528,6.029915098419341,157.5942217954879,18.989704168776694,14.817089187598878
A,A_B039,2026-01-19T16:54:17.912182,84.89208633093524,CoolDown,39.435854473335986,0.9026486860178027,6.0116444421999855,155.70453127838002,20.075858746593887,14.56837906132632
A,A_B039,2026-01-19T17:00:21.114828,85.6115107913669,CoolDown,38.26326149949798,0.9247772610096836,6.0097439187838955,153.23556898148055,21.452597601908057,15.246368300230571
A,A_B039,2026-01-19T17:06:24.317473,86.33093525179856,CoolDown,40.50135607019825,0.9169550902082928,6.057642469596676,149.74220288464738,20.903243874676225,14.988090995754302
A,A_B039,2026-01-19T17:12:27.520119,87.05035971223022,CoolDown,39.013533226771266,0.9368811054436879,6.049161954450021,148.02132776839844,20.122478772904934,14.751733687636506
A,A_B039,2026-01-19T17:18:30.722765,87.76978417266187,CoolDown,39.52878139088054,0.9288686740844746,5.996222263984822,153.0310052611099,20.212419899754533,14.77672666766094
A,A_B039,2026-01-19T17:24:33.925410,88.48920863309353,CoolDown,40.565909913549,0.9319716740820732,6.085242545107247,150.1015786100009,19.518077756979043,15.384587433747125
A,A_B039,2026-01-19T17:30:37.128056,89.20863309352518,CoolDown,40.05736498670413,0.9229204009060282,5.9857831379507465,150.23881775748947,19.750032651159472,14.553227550713322
A,A_B039,2026-01-19T17:36:40.330701,89.92805755395683,CoolDown,41.08554886991428,0.9741657527463935,6.045305344503439,143.79513754847588,20.103338738137325,14.877685204653936
A,A_B039,2026-01-19T17:42:43.533347,90.64748201438849,CoolDown,39.873045854039006,0.9351630545466982,6.058547413112446,147.14187847109642,20.105457490001015,15.560169444694964
A,A_B039,2026-01-19T17:48:46.735993,91.36690647482014,CoolDown,41.6463694288614,0.9084520695652134,6.014228730172206,153.00744186926727,20.707534272943022,15.165263115202468
A,A_B039,2026-01-19T17:54:49.938638,92.0863309352518,CoolDown,39.810899114363075,0.9467813153633211,5.98612211147506,145.59573263700565,20.673464476778495,14.383871589415262
A,A_B039,2026-01-19T18:00:53.141284,92.80575539568345,CoolDown,41.62777386598973,0.9328507571682854,5.985314902120008,151.06282839440982,20.36440115101207,14.996568546687268
A,A_B039,2026-01-19T18:06:56.343929,93.5251798561151,Transfer,38.90279479716097,0.9677718727425431,5.9986497521919,151.65001437945656,19.300600680099762,15.270893091768306
A,A_B039,2026-01-19T18:12:59.546575,94.24460431654676,Transfer,39.976479832029824,0.968432216360617,6.037891748558563,151.88355126301607,19.327011314383768,15.600451716059075
A,A_B039,2026-01-19T18:19:02.749221,94.96402877697841,Transfer,41.23719834136139,0.959787408512151,5.968586443382554,152.24105686543075,19.37847734755151,14.552215990348708
A,A_B039,2026-01-19T18:25:05.951866,95.68345323741006,Transfer,40.82101579326144,0.9545331495817608,5.948676312330598,152.51090421256026,20.16486512714426,14.669164997372553
A,A_B039,2026-01-19T18:31:09.154512,96.40287769784172,Transfer,41.22440436204818,0.975305039658387,6.014075841267437,147.50482763182987,18.58157587954231,14.58625945601859
A,A_B039,2026-01-19T18:37:12.357157,97.12230215827337,Transfer,41.46058222758572,0.9688021930933833,6.020137587323322,144.12938174535532,19.995607859996824,14.615305537367298
A,A_B039,2026-01-19T18:43:15.559803,97.84172661870502,Transfer,40.61777825191755,0.9955938918296342,6.061287827803124,146.5058583504666,20.986050173130568,15.245036202784004
A,A_B039,2026-01-19T18:49:18.762449,98.56115107913669,CIP,40.821138550858855,0.9975063423811474,5.960409950323768,152.91968478761964,20.466778402968096,15.35826624297624
A,A_B039,2026-01-19T18:55:21.965094,99.28057553956835,CIP,42.043074641469865,1.0386170133073744,5.997526039351298,145.19661362481722,19.754490789290767,15.63175339901004
A,A_B039,2026-01-19T19:01:25.167740,100.0,CIP,41.4678940736294,0.9933232819202361,6.036166454427249,145.83755728046197,19.511221286525053,14.946223987283652
A,A_B040,2026-01-19T07:30:00,0.0,Charge,22.07528991690738,1.002111932953106,5.613769053986519,153.0569643596494,19.578573723838456,14.273485463833104
A,A_B040,2026-01-19T07:36:48.917311,0.7194244604316546,Charge,21.07714800355129,1.0168434054434998,5.540432792534558,152.98830296894448,19.209095573448284,15.538627657708954
A,A_B040,2026-01-19T07:43:37.834621,1.4388489208633093,Charge,22.12892949213224,0.994194638668791,5.629870182653587,154.7556685929266,20.558111094801575,15.062984267853894
A,A_B040,2026-01-19T07:50:26.751932,2.158273381294964,Charge,22.087366772135386,1.0283979054085433,5.641431909595558,151.88965812430803,20.58990713606674,14.713668087648216
A,A_B040,2026-01-19T07:57:15.669243,2.8776978417266186,Charge,23.203232620016685,1.0127279685836945,5.622952496798346,152.38608592633526,19.83424778351786,15.36157876708666
A,A_B040,2026-01-19T08:04:04.586554,3.597122302158273,Charge,21.405383396487387,1.0325215932503795,5.605388032914084,145.8695987636173,19.41669809578246,16.27046670604914
A,A_B040,2026-01-19T08:10:53.503864,4.316546762589928,Charge,21.711948087472425,1.029253342662823,5.662723477378069,151.68783740552612,20.140163045483384,15.1548795563878
A,A_B040,2026-01-19T08:17:42.421175,5.0359712230215825,Charge,23.44927179201012,1.041464222354049,5.662651214304857,149.13368911201215,20.786077456038896,15.174949424879626
A,A_B040,2026-01-19T08:24:31.338486,5.755395683453237,Charge,23.751595271447144,1.0456364340929936,5.658599043956633,152.73452710910556,18.977122895281738,14.987240459475865
A,A_B040,2026-01-19T08:31:20.255797,6.474820143884892,Charge,21.779555747844224,1.066638619027761,5.623864952874906,149.62193753935452,21.49699752986798,14.764905084427616
A,A_B040,2026-01-19T08:38:09.173107,7.194244604316546,Charge,24.900280406264162,1.0488802467085931,5.632838822086846,151.7888035657705,19.85235993912509,15.491787261712197
A,A_B040,2026-01-19T08:44:58.090418,7.913669064748201,Charge,24.578392915542217,1.0527036915631307,5.645254363744409,152.46452256236483,19.945883313331183,14.884866477807053
A,A_B040,2026-01-19T08:51:47.007729,8.633093525179856,Charge,23.54394432545773,1.077972347996611,5.648379105310744,152.53995438198692,21.15837607947182,15.300507426756656
A,A_B040,2026-01-19T08:58:35.925040,9.35251798561151,Charge,24.37140921079079,1.0875318487490673,5.68502072221011,147.02480897969767,20.00659003548965,15.901099370170677
A,A_B040,2026-01-19T09:05:24.842350,10.071942446043165,HeatUp,22.943978530301855,1.0650282854226587,5.660283112743714,159.8365076302863,19.98317121632493,15.447807385014915
A,A_B040,2026-01-19T09:12:13.759661,10.79136690647482,HeatUp,25.323371461607586,1.085657434784338,5.649941790890278,152.79096745499294,19.430792306185612,14.237037013378828
A,A_B040,2026-01-19T09:19:02.676972,11.510791366906474,HeatUp,24.337738802376343,1.0666102433543307,5.6979117106598975,155.91459003249906,19.68243732217176,14.202294546390288
A,A_B040,2026-01-19T09:25:51.594282,12.230215827338128,HeatUp,25.002144213702103,1.0938748999151322,5.763771124227486,155.23224646937993,19.61148344726511,15.75405119105507
A,A_B040,2026-01-19T09:32:40.511593,12.949640287769784,HeatUp,25.49067692638896,1.101017443213693,5.676622154568518,152.16673260249232,18.892862345719134,14.935377084614903
A,A_B040,2026-01-19T09:39:29.428904,13.66906474820144,HeatUp,26.858669346046824,1.0867231427348951,5.68720612920653,161.32769500636888,18.69993743038242,15.159940641668042
A,A_B040,2026-01-19T09:46:18.346215,14.388489208633093,HeatUp,26.603652519902113,1.110963548039655,5.713609213574635,160.8576256992926,20.02606996891221,14.52927501948802
A,A_B040,2026-01-19T09:53:07.263525,15.107913669064747,HeatUp,26.306641152782767,1.0936174597254866,5.749285888702103,164.91726343956918,19.258938719240614,15.37520847636496
A,A_B040,2026-01-19T09:59:56.180836,15.827338129496402,HeatUp,26.516779339885876,1.100976359622497,5.753414545892794,160.2683921311789,20.726101701857477,16.139775776785598
A,A_B040,2026-01-19T10:06:45.098147,16.546762589928058,HeatUp,27.59463921201587,1.1093349982719471,5.743272541811754,163.15122754799458,20.16502536715852,15.099845794594277
A,A_B040,2026-01-19T10:13:34.015458,17.26618705035971,HeatUp,27.806935395361766,1.0917076395966308,5.744631103169583,167.0892374510245,19.26032607583485,15.399859483309147
A,A_B040,2026-01-19T10:20:22.932768,17.985611510791365,HeatUp,28.180730611822927,1.088149689329677,5.832094767944591,167.73153296727384,21.51053327520154,15.761186913427517
A,A_B040,2026-01-19T10:27:11.850079,18.70503597122302,HeatUp,28.918455104794216,1.1149321527303524,5.815323941844872,167.8962627661436,20.21943499283124,16.025377269864393
A,A_B040,2026-01-19T10:34:00.767390,19.424460431654676,HeatUp,29.280098147004225,1.1015824925340605,5.845412745462455,171.59885648939996,20.96267288284101,14.613856272523709
A,A_B040,2026-01-19T10:40:49.684700,20.14388489208633,HeatUp,28.87298267294357,1.096146553144882,5.827220492925448,177.70384451931886,21.847254620050585,15.274592281354728
A,A_B040,2026-01-19T10:47:38.602011,20.863309352517984,HeatUp,30.756366234018003,1.127504349217268,5.816497870909018,175.25424858836882,20.777530616363922,15.79749834268582
A,A_B040,2026-01-19T10:54:27.519322,21.58273381294964,HeatUp,31.512853782859406,1.1399970773297983,5.844775265996479,179.52877726155504,20.926886961036768,15.972080260595972
A,A_B040,2026-01-19T11:01:16.436633,22.302158273381295,HeatUp,32.41716137288188,1.1311390732068616,5.900816986134699,175.55325533679783,22.051007805149737,14.794029706030047
A,A_B040,2026-01-19T11:08:05.353943,23.02158273381295,HeatUp,32.34260009804454,1.1013052997694361,5.876075264834906,177.80337799485864,20.97732006633627,14.656364015725858
A,A_B040,2026-01-19T11:14:54.271254,23.741007194244602,HeatUp,33.39530669050248,1.1222986679748874,5.823329372118597,179.88959194820663,22.08453645359853,14.977563889862239
A,A_B040,2026-01-19T11:21:43.188565,24.460431654676256,HeatUp,36.292480384804264,1.1152889474793928,5.931283318108531,178.440897203863,21.443032711947165,14.89232677046429
A,A_B040,2026-01-19T11:28:32.105876,25.179856115107913,React,35.39056674151564,1.1072000001078734,5.948502775504703,182.49535557386676,21.78660054619679,14.934248990753012
A,A_B040,2026-01-19T11:35:21.023186,25.899280575539567,React,37.44786938085592,1.1210853868229906,5.955082298413497,188.99767332310122,21.959627562787055,15.36803909964687
A,A_B040,2026-01-19T11:42:09.940497,26.61870503597122,React,37.51474597641993,1.1183669186041199,5.891967702043246,190.9070794516842,21.78356679161462,14.818893493990517
A,A_B040,2026-01-19T11:48:58.857808,27.33812949640288,React,37.80344071283558,1.1152171835996587,5.957993556636864,190.59850152046957,21.868664887990718,16.104875420544698
A,A_B040,2026-01-19T11:55:47.775119,28.057553956834532,React,40.44687176620863,1.1326140539453882,5.991078991081,187.45162602241837,21.99376754748495,14.956443894270949
A,A_B040,2026-01-19T12:02:36.692429,28.776978417266186,React,42.27995933457705,1.1361347530346217,5.974460737755598,184.44586969457717,21.756609504947342,14.872646085945949
A,A_B040,2026-01-19T12:09:25.609740,29.49640287769784,React,42.824153012904745,1.1103938215858962,5.998756821605684,198.16498225416322,22.56744206394237,14.57023021064514
A,A_B040,2026-01-19T12:16:14.527051,30.215827338129493,React,42.83204877390457,1.1109225938016778,6.017104141348152,187.33621939107093,22.91234801825498,16.070370923380523
A,A_B040,2026-01-19T12:23:03.444361,30.93525179856115,React,44.01071558306649,1.1080389701951612,5.988082030336259,196.46287037195097,23.600708144851236,14.589365194976395
A,A_B040,2026-01-19T12:29:52.361672,31.654676258992804,React,48.11212147934972,1.1173861545131207,6.039097499531702,192.76070293224257,23.46510787087073,15.695140076917388
A,A_B040,2026-01-19T12:36:41.278983,32.37410071942446,React,48.58573409587799,1.1123199341725263,6.007076858504132,188.0533702137418,24.492608882820875,15.899073132075618
A,A_B040,2026-01-19T12:43:30.196294,33.093525179856115,React,50.49844752833677,1.094171500532991,6.044715907908201,187.102387606396,24.661744447848474,13.80073990947529
A,A_B040,2026-01-19T12:50:19.113604,33.81294964028777,React,51.61240179992759,1.1001366743782135,6.041137641265207,199.3911306798308,25.07068647643544,14.840629592543138
A,A_B040,2026-01-19T12:57:08.030915,34.53237410071942,React,51.91041263557939,1.0766582027036777,6.094806102632363,192.28624928116002,24.1641626236158,15.481657737050453
A,A_B040,2026-01-19T13:03:56.948226,35.25179856115108,React,54.00913596088456,1.0723822719593623,6.098189791730822,190.25087376817496,24.10926577569896,16.935042567036184
A,A_B040,2026-01-19T13:10:45.865537,35.97122302158273,React,54.208479332164465,1.0748876956824605,6.104197113022762,194.87585520183862,23.653018649840003,15.669310816593054
A,A_B040,2026-01-19T13:17:34.782847,36.690647482014384,React,57.63387998805449,1.0852849839468401,6.104158099943995,196.5429894081929,25.6494636518291,15.698958956545178
A,A_B040,2026-01-19T13:24:23.700158,37.41007194244604,React,58.39232206441098,1.0944990379266257,6.116786214433732,198.61104779041906,24.026962159054396,15.663875158646318
A,A_B040,2026-01-19T13:31:12.617469,38.1294964028777,React,59.92728854014565,1.0696940522623515,6.171476082924776,198.91858172784384,24.2825198282476,15.774651042851243
A,A_B040,2026-01-19T13:38:01.534779,38.84892086330935,React,61.493456413866966,1.0754734853073562,6.15795407155912,195.17689210944266,25.125001666241353,15.9801202363906
A,A_B040,2026-01-19T13:44:50.452090,39.568345323741006,React,61.22070636367894,1.0764217397674714,6.095916562342843,198.52812268167082,24.779144621926324,16.091929871271898
A,A_B040,2026-01-19T13:51:39.369401,40.28776978417266,React,61.8672935562824,1.0918071939776404,6.114826610719764,205.75607971298612,26.01104406487561,16.206460724183806
A,A_B040,2026-01-19T13:58:28.286712,41.007194244604314,React,63.231941214489375,1.065091006344818,6.130244426153327,194.98918120832548,24.43742236488125,16.351457153909568
A,A_B040,2026-01-19T14:05:17.204022,41.72661870503597,React,65.08117154465975,1.061114541864608,6.134473696101716,201.34520077248143,24.94637530518746,16.70274011615963
A,A_B040,2026-01-19T14:12:06.121333,42.44604316546762,React,63.45243891822429,1.045761289879674,6.121785317443658,195.45605897529225,23.555722810960603,17.6560663188463
A,A_B040,2026-01-19T14:18:55.038644,43.16546762589928,React,65.24301558013721,1.0775123223942722,6.168677236707639,198.18406559563567,25.618181592544182,16.569720917732887
A,A_B040,2026-01-19T14:25:43.955955,43.884892086330936,React,66.27016047556968,1.0564493419374674,6.153380079509815,204.46705057505153,23.463517770077633,17.012551082243455
A,A_B040,2026-01-19T14:32:32.873265,44.60431654676259,React,66.14822355239639,1.0232408811998963,6.165547879836731,191.8586634439972,26.238529135137814,17.247459628988157
A,A_B040,2026-01-19T14:39:21.790576,45.32374100719424,React,66.91052485897232,1.057223715435227,6.111248287707253,208.38706321625122,24.25718239388007,17.716603729406348
A,A_B040,2026-01-19T14:46:10.707887,46.0431654676259,React,64.84860608491749,1.040279292426584,6.118565305639659,194.7719080677746,23.96433955866913,17.413662896253598
A,A_B040,2026-01-19T14:52:59.625198,46.76258992805755,React,66.84682142093796,1.0277509228566757,6.15247255392495,191.805965760066,23.955834359086104,19.26718701664382
A,A_B040,2026-01-19T14:59:48.542508,47.482014388489205,React,65.25632299226432,1.0288107607600958,6.18965904713403,199.7677244669026,23.027462649633932,18.516788088296906
A,A_B040,2026-01-19T15:06:37.459819,48.20143884892086,React,63.740516529756526,1.0305694585315137,6.188245199314783,197.76877278147538,24.032503658087887,18.88919743303056
A,A_B040,2026-01-19T15:13:26.377130,48.92086330935251,React,64.70344690173667,0.9968349910310089,6.206402106347748,196.7538134703088,23.07262714819627,18.576664736454987
A,A_B040,2026-01-19T15:20:15.294440,49.64028776978417,React,63.73557841113854,0.9968674989150724,6.1572305848919,201.48567383354572,22.922843837934916,19.394892110655
A,A_B040,2026-01-19T15:27:04.211751,50.35971223021583,React,63.61806685391009,0.9967116909468687,6.200718287611716,194.85795814302344,23.823189389224176,17.97358026245282
A,A_B040,2026-01-19T15:33:53.129062,51.07913669064748,React,61.784935744145585,0.9732696436397409,6.227781548167227,200.42980274580336,21.502788990660598,18.419318291261202
A,A_B040,2026-01-19T15:40:42.046373,51.798561151079134,React,62.07165281987491,0.9974087392527565,6.211244105844956,200.99958662170067,22.35577188101891,18.344185263526242
A,A_B040,2026-01-19T15:47:30.963683,52.51798561151079,React,60.80689787903476,0.9769621947574555,6.146101831643347,191.69201480548497,22.207442141523472,18.796630461228723
A,A_B040,2026-01-19T15:54:19.880994,53.23741007194244,React,61.89099787927431,0.9699733339591584,6.219401062952346,200.727722008069,22.178566830163838,19.899203272433382
A,A_B040,2026-01-19T16:01:08.798305,53.956834532374096,React,59.420991230478315,0.9608280886192536,6.197122918164835,199.1072901683208,21.49857103154228,20.30167803390498
A,A_B040,2026-01-19T16:07:57.715616,54.67625899280576,React,58.403676374842576,0.964736128087924,6.202010194641064,201.56881370617148,21.479820269466085,19.5710479359887
A,A_B040,2026-01-19T16:14:46.632926,55.39568345323741,React,56.94590362504661,0.9624288078123064,6.264195439633717,194.67763661803804,22.822978607609677,18.938635948359707
A,A_B040,2026-01-19T16:21:35.550237,56.115107913669064,React,57.012141933269994,0.9699600285146613,6.197564736278366,190.56765844547658,21.714342795477226,19.651526973247712
A,A_B040,2026-01-19T16:28:24.467548,56.83453237410072,React,55.27641505541848,0.9654002821158381,6.20984425161165,198.127903560939,20.666846990291077,19.834640647846307
A,A_B040,2026-01-19T16:35:13.384859,57.55395683453237,React,54.97056595158066,0.9281538844093804,6.19436790877105,192.46619670965893,21.527669940067593,19.59953432128151
A,A_B040,2026-01-19T16:42:02.302169,58.273381294964025,React,53.48223137778945,0.9473001462656472,6.184811133903741,198.67896749578117,20.97358196490325,18.74657489695102
A,A_B040,2026-01-19T16:48:51.219480,58.99280575539568,React,51.22454495914647,0.9541951298535789,6.203510854253553,193.29769504991248,21.342856192333144,18.680763787081368
A,A_B040,2026-01-19T16:55:40.136791,59.71223021582733,React,51.03313402674741,0.9278932499175264,6.1798338160376565,189.38737836530993,20.573673146875453,18.254353500716864
A,A_B040,2026-01-19T17:02:29.054101,60.43165467625899,React,50.04733319684985,0.9243097857305501,6.197595496790651,184.95445199076363,20.054670828199225,18.393773533583715
A,A_B040,2026-01-19T17:09:17.971412,61.15107913669065,React,49.13428241305075,0.9454012712804575,6.1843675136045855,187.01216856390818,19.36601083735437,17.94147731846515
A,A_B040,2026-01-19T17:16:06.888723,61.8705035971223,React,47.723284368133996,0.9824088566677022,6.131156225254975,190.08913269830222,21.264065351373983,18.25250213285152
A,A_B040,2026-01-19T17:22:55.806034,62.589928057553955,React,45.396663563550334,0.9985539168805401,6.1787375517768615,179.17978446265147,20.868695289782757,18.138781824510964
A,A_B040,2026-01-19T17:29:44.723344,63.30935251798561,React,45.56670677421435,1.024396475232241,6.222023516295195,182.42787207872286,20.58017910600936,17.488974732264698
A,A_B040,2026-01-19T17:36:33.640655,64.02877697841727,React,44.849652836205415,1.0179342469067036,6.208690563943317,176.39044519198433,20.732954495815402,19.467286641718513
A,A_B040,2026-01-19T17:43:22.557966,64.74820143884892,React,44.04238567722692,1.0420710278017549,6.185670144947476,177.4501931505399,21.099570524159326,17.87864832100602
A,A_B040,2026-01-19T17:50:11.475277,65.46762589928058,Hold,44.18374597421848,1.0289754433286589,6.1950972988408175,177.90215779158154,19.017066703194597,18.31891741779148
A,A_B040,2026-01-19T17:57:00.392587,66.18705035971223,Hold,42.087507383305606,1.0277790171907228,6.167238975567744,177.9657273855433,20.22046349722525,18.105240975331153
A,A_B040,2026-01-19T18:03:49.309898,66.90647482014388,Hold,42.10326278268039,0.9850051523168952,6.169528152599816,179.1331820161511,18.86640692308561,18.392430536888714
A,A_B040,2026-01-19T18:10:38.227209,67.62589928057554,Hold,41.38639244059836,0.9957410779357123,6.18949130342507,179.16902719004412,19.83426592969472,16.525817267349655
A,A_B040,2026-01-19T18:17:27.144519,68.34532374100719,Hold,41.49085056375716,0.9377723110697475,6.181382091707465,180.51048526598532,20.32094809809338,16.589055114576023
A,A_B040,2026-01-19T18:24:16.061830,69.06474820143885,Hold,41.946892927313016,0.9093363739636069,6.163511411295309,179.97821203453006,19.826846783471503,15.677836228309179
A,A_B040,2026-01-19T18:31:04.979141,69.7841726618705,Hold,40.602412859984454,0.8804816883992197,6.182040218387815,176.87056926757666,21.292923503979576,15.650534350904444
A,A_B040,2026-01-19T18:37:53.896452,70.50359712230215,Hold,40.20364006593308,0.8772525549189414,6.148198545242633,169.15289772523406,19.843946779966306,15.875667765517163
A,A_B040,2026-01-19T18:44:42.813762,71.22302158273381,Hold,38.64328288135312,0.9117665599853704,6.225911783885941,170.12530871795482,19.499040602659417,16.257072909351514
A,A_B040,2026-01-19T18:51:31.731073,71.94244604316546,Hold,37.96837284328299,0.8900349248209515,6.202182051963855,165.44047311768588,20.052827670906566,16.165092979794714
A,A_B040,2026-01-19T18:58:20.648384,72.66187050359711,Hold,39.19279722893123,0.8887308055549196,6.10627043951729,167.17324613264768,19.298983514439062,18.007186371029867
A,A_B040,2026-01-19T19:05:09.565695,73.38129496402877,Hold,38.66207902035149,0.8522473968690106,6.1921159492993985,163.99215358901412,19.405497958903712,16.292138354990275
